logFC	AveExpr	t	P.Value	adj.P.Val	B	rank	DGE.pval	DGE.padj
PrileiEVm003877t1	-0.708845926154955	4.03123383104304	-0.864165775757203	0.391304779226546	0.605366001668467	-5.75743127526655	-0.288843974320733	no-sig	no-sig
PrileiEVm023393t1	0.604489511579906	5.01765657170342	1.0755837443213	0.286877566875942	0.512076761608596	-5.75753053821636	0.327816724159868	no-sig	no-sig
PrileiEVm003882t1	0.636458411510709	5.99009007509525	1.09028562066127	0.280410315293906	0.504551095586097	-5.75767489041249	0.351456162668167	no-sig	no-sig
PrileiEVm001221t1	-0.917056194405177	6.46651126775569	-1.0901104215753	0.28048678011648	0.504551095586097	-5.75813682874364	-0.506295356243178	no-sig	no-sig
PrileiEVm003507t1	-0.644865798409317	3.87228048558317	-0.93650991248883	0.353164466613863	0.572795752634983	-5.75820110886186	-0.291494172226923	no-sig	no-sig
PrileiEVm015213t1	-0.701919946258411	4.33839657980398	-0.985226450547	0.328890113492421	0.550794246275329	-5.75888706977601	-0.338991663388346	no-sig	no-sig
PrileiEVm008247t1	-0.819352782167291	3.8937627092662	-0.891152496745594	0.376785914313503	0.593171304489798	-5.75952799044369	-0.347328020647284	no-sig	no-sig
PrileiEVm013509t1	0.630532859416214	6.9638207233452	1.099995954075	0.276195029109886	0.500798617694224	-5.76018553622682	0.352331762859375	no-sig	no-sig
PrileiEVm000095t1	1.05225596498025	5.57901513244932	1.0823744644237	0.283877620611024	0.50834180911633	-5.76133395610181	0.575446002710694	no-sig	no-sig
PrileiEVm002901t1	-0.93439787726958	4.70545355495278	-1.02891703032773	0.308088016235549	0.53196784061058	-5.76150805165221	-0.477781176053488	no-sig	no-sig
PrileiEVm012586t1	-0.761623904761313	3.7646117014326	-0.919674227878684	0.361817607186823	0.580594258132867	-5.76201119265355	-0.336264800827371	no-sig	no-sig
PrileiEVm003977t1	-0.619722391502412	5.47707489223735	-1.07139588838872	0.288738572316706	0.513254317566129	-5.76224505257948	-0.334337252603609	no-sig	no-sig
PrileiEVm018448t1	-0.776228247180913	4.9475519513961	-1.0385653331874	0.303617488611719	0.527211618030181	-5.76241253852828	-0.401832573335484	no-sig	no-sig
PrileiEVm010174t1	-0.493764573133932	5.338265172146	-1.07132811565395	0.288768757874093	0.513254317566129	-5.7625887323627	-0.266361197870276	no-sig	no-sig
PrileiEVm000923t1	-0.883625787699714	5.12386151357486	-1.05406140577814	0.296530533162915	0.521188787537689	-5.76269095118941	-0.466493075975401	no-sig	no-sig
PrileiEVm018485t1	-0.548085094879416	5.98973983435073	-1.08095753894168	0.284501768729605	0.509133942676495	-5.76314960765137	-0.299207890618499	no-sig	no-sig
PrileiEVm008642t1	-0.855248680207497	4.08981196829292	-0.865301465057818	0.390686824604248	0.6046326580079	-5.76369339342723	-0.3490879096343	no-sig	no-sig
PrileiEVm008373t1	-0.836792642425233	3.99235772983726	-0.86319155149174	0.391835362756779	0.605740702462274	-5.76383152997095	-0.340487890253801	no-sig	no-sig
PrileiEVm001843t1	0.480894772599412	6.29783754445372	1.08812948550676	0.281352363231385	0.505651883608577	-5.76388112589874	0.264852523158723	no-sig	no-sig
PrileiEVm000793t1	-1.14649729260879	7.55374528521806	-1.09328827260142	0.279102083760783	0.503438322833426	-5.76401836797884	-0.635431129482724	no-sig	no-sig
PrileiEVm012122t1	-1.03694680662738	4.386698950331	-0.936378866722196	0.353231297435638	0.572795752634983	-5.76408720669178	-0.468638593706268	no-sig	no-sig
PrileiEVm002199t1	0.97530575399907	6.6426350540588	1.09208840021795	0.279624345918908	0.503839535580242	-5.76541675601104	0.539758605214059	no-sig	no-sig
PrileiEVm001332t1	0.496816520250093	5.87101398828529	1.08029470674385	0.284794070211392	0.509440020846522	-5.76635627826293	0.270998039063985	no-sig	no-sig
PrileiEVm013776t1	-0.895270558810543	4.64868691060391	-1.00643945408234	0.318675834176983	0.541130630306187	-5.76656963178964	-0.444636900748441	no-sig	no-sig
PrileiEVm028768t1	0.475201185015971	5.52018914443439	1.07446085165883	0.287375740944747	0.512639272912476	-5.76715492772026	0.257345152312075	no-sig	no-sig
PrileiEVm001021t1	-0.565109031496679	5.5295671168833	-1.07026628910667	0.289241974285322	0.513478960757497	-5.76725704351252	-0.304446095241261	no-sig	no-sig
PrileiEVm002734t1	-0.767533325868255	4.20940221543317	-0.935168940894185	0.353848724620073	0.573170808609572	-5.76727298673186	-0.346297501478703	no-sig	no-sig
PrileiEVm000661t1	1.00444035905147	5.29766016030275	1.07256806443179	0.288216838172635	0.513254317566129	-5.76750680150365	0.542679690552748	no-sig	no-sig
PrileiEVm020043t1	-0.818177078616609	7.34991861168851	-1.08994334335442	0.280559714184509	0.504551095586097	-5.76762863273896	-0.451613038971671	no-sig	no-sig
PrileiEVm008877t1	-1.24327931227657	5.65718532491413	-1.06217510268543	0.292865546392847	0.518141992165235	-5.76806858921683	-0.663080290398101	no-sig	no-sig
PrileiEVm006070t1	-0.724771611737154	4.83036701782031	-1.03992053788494	0.302993122484102	0.526851865710147	-5.76897883971492	-0.375842806542744	no-sig	no-sig
PrileiEVm016166t1	-0.753764158247275	4.91046989090825	-1.04611866175396	0.300148728731791	0.524511151997609	-5.76909179994046	-0.393965006899125	no-sig	no-sig
PrileiEVm030873t1	0.766624808921929	7.01615185389125	1.09234974133067	0.279510535218633	0.503839535580242	-5.76923405684522	0.424404888084991	no-sig	no-sig
PrileiEVm014813t1	-1.21779658740057	5.91993258559397	-1.06980834309586	0.289446229342593	0.513715086382862	-5.76950718449706	-0.655700778404304	no-sig	no-sig
PrileiEVm010884t1	0.580075906941623	7.900883565261	1.09917557562502	0.276549431130544	0.501201104477746	-5.76956090277603	0.323814167040264	no-sig	no-sig
PrileiEVm011085t1	0.695950543703367	6.17415879032458	1.08132746267938	0.284338727306542	0.508950572396584	-5.77005163938638	0.380103122175886	no-sig	no-sig
PrileiEVm000904t1	-0.873406224629873	5.32028478307216	-1.05791933965616	0.294783975031801	0.519893987870946	-5.77010814815726	-0.463338621361434	no-sig	no-sig
PrileiEVm009945t1	-1.05873277503627	7.28570165694741	-1.08584231394893	0.282354073513406	0.50691002685035	-5.77020930232917	-0.581462331388359	no-sig	no-sig
PrileiEVm020186t1	-0.716295707703453	4.92078083876427	-1.03532390795272	0.305114431307797	0.528680439646961	-5.77059313014321	-0.369277119768648	no-sig	no-sig
PrileiEVm023147t1	-0.88843370119996	4.48016546567865	-0.987871256918802	0.327604835693388	0.549801329184986	-5.77088192894616	-0.430579123515109	no-sig	no-sig
PrileiEVm015603t1	-0.796784946759159	4.02154779094718	-0.844103700387385	0.402321338560651	0.615857523335734	-5.77124802611823	-0.315070227316476	no-sig	no-sig
PrileiEVm002758t1	0.771059985917192	7.65045382422239	1.09626798342855	0.277808071137922	0.502074298494476	-5.77156311743299	0.428906081100042	no-sig	no-sig
PrileiEVm011884t1	-0.865682137335679	4.81088900176721	-1.01566406660354	0.314301396822906	0.536534922387683	-5.77159271216717	-0.435138319729462	no-sig	no-sig
PrileiEVm020277t1	-0.960299156721552	4.08879530930652	-0.900596062591766	0.371786965411884	0.589165236399594	-5.77181449261384	-0.41264615613091	no-sig	no-sig
PrileiEVm009722t1	0.503891762761086	5.6546071999586	1.07129259378376	0.288784579968732	0.513254317566129	-5.77210082397795	0.271812318123242	no-sig	no-sig
PrileiEVm010049t1	-0.884687267111262	4.29773114741306	-0.953377508848032	0.344630968860324	0.565261404557015	-5.77246365865312	-0.409296759113138	no-sig	no-sig
PrileiEVm010751t1	-0.772807522751929	4.16329918367382	-0.924140393045923	0.359508897494527	0.578657807806324	-5.7724645557123	-0.343350930008273	no-sig	no-sig
PrileiEVm000120t1	-1.15537283812517	6.88612481879693	-1.07940504093459	0.28518673087389	0.509599938920125	-5.77269110182182	-0.629528789900983	no-sig	no-sig
PrileiEVm022658t1	-0.769934226605695	4.35314142707081	-0.954550030390721	0.344042844617897	0.565201801603702	-5.77289268417912	-0.356777873451646	no-sig	no-sig
PrileiEVm008958t1	0.779693470142877	6.61208453048076	1.08431961447913	0.283022345324216	0.507392691825397	-5.77328023107784	0.427411800782162	no-sig	no-sig
PrileiEVm006203t1	0.78421920200525	4.48066757139732	1.05018009668787	0.298294840887962	0.522684724325477	-5.77386447936672	0.411992896857788	no-sig	no-sig
PrileiEVm009229t1	0.469116539292681	5.56160285432772	1.06797553374313	0.29026470627538	0.515058936035003	-5.77449958952562	0.252012110528773	no-sig	no-sig
PrileiEVm015339t1	0.700688418548535	4.35919628589996	1.04512054908809	0.300605534591768	0.524853497480177	-5.77470935478002	0.365761475937606	no-sig	no-sig
PrileiEVm024295t1	-1.07721263213634	5.90088859549138	-1.06486213998068	0.291658719982414	0.516855306013863	-5.77483188603861	-0.576443446987612	no-sig	no-sig
PrileiEVm017292t1	0.436376793264824	5.87222659666667	1.07168614151063	0.288609320096361	0.513254317566129	-5.77502618863333	0.235508038079366	no-sig	no-sig
PrileiEVm000263t1	0.5560649161363	6.49294787670097	1.07999640001646	0.284925688206669	0.509451531305273	-5.77532219889276	0.303204623815721	no-sig	no-sig
PrileiEVm019276t1	-0.728703841850022	6.35191417617868	-1.07247877866904	0.288256556154405	0.513254317566129	-5.77618592144691	-0.393660976966052	no-sig	no-sig
PrileiEVm009159t1	-0.799623421769758	4.97058271646304	-1.03850072776902	0.303647275368082	0.527211618030181	-5.77699498033535	-0.413909560744701	no-sig	no-sig
PrileiEVm016808t1	-1.17541522302669	7.75763494910051	-1.08190042941146	0.284086324352629	0.508607137696737	-5.77727765054668	-0.642422804961779	no-sig	no-sig
PrileiEVm010628t1	-0.863862888992283	4.10872281622086	-0.897659398180372	0.373336940204366	0.590900859198503	-5.77807563078321	-0.369646097640801	no-sig	no-sig
PrileiEVm000005t1	1.14236659274473	5.92814743274762	1.07177564893808	0.288569469754335	0.513254317566129	-5.7781236113313	0.616591932689552	no-sig	no-sig
PrileiEVm021085t1	0.494519907775401	5.05297327361545	1.05634315597805	0.295496684711495	0.520386322562561	-5.7782906120263	0.261822273124003	no-sig	no-sig
PrileiEVm013312t1	-0.737287499851434	4.57919324010739	-1.01674952487978	0.313789339094718	0.536369822749479	-5.77878015522258	-0.371122374494517	no-sig	no-sig
PrileiEVm005943t1	-0.58678493586409	5.31888651797998	-1.05409263098058	0.296516368430188	0.521188787537689	-5.77958192967607	-0.309793885857178	no-sig	no-sig
PrileiEVm018201t1	0.59940728262735	5.82725683362851	1.06685056551915	0.290767875069654	0.515625092092703	-5.7797734309606	0.321554181057775	no-sig	no-sig
PrileiEVm000099t1	-1.28001425269335	5.93315030117372	-1.05878453320148	0.294393260510849	0.519532067803436	-5.77999185293866	-0.679779903854131	no-sig	no-sig
PrileiEVm005309t1	-0.69770736237639	3.88501893551896	-0.904810902144536	0.369569547813925	0.587535163809385	-5.78017204717014	-0.301621559000704	no-sig	no-sig
PrileiEVm017161t1	0.444364534563004	6.60321366326946	1.07578245569354	0.286789470537931	0.512028289727941	-5.78033881927845	0.241039675190124	no-sig	no-sig
PrileiEVm016542t1	-0.508140985440216	3.75761548908144	-0.882161218287014	0.381584853811095	0.597378906106817	-5.78070831485062	-0.212610696540038	no-sig	no-sig
PrileiEVm016216t1	0.717824598278491	4.81663047333733	1.04909500114522	0.298789373825666	0.523114882034433	-5.78123146670475	0.376595801788751	no-sig	no-sig
PrileiEVm014172t1	-0.817272840811752	4.14801274399039	-0.90917505448814	0.367282500513608	0.585672341870437	-5.78165647005473	-0.35551349246063	no-sig	no-sig
PrileiEVm009513t1	-0.773461906831659	4.57389769567842	-0.996158203712885	0.323599412267433	0.545741120407663	-5.78201559555016	-0.378990360003891	no-sig	no-sig
PrileiEVm004616t1	-0.973580915343397	4.4975510694426	-0.971692357207257	0.335519695874332	0.557094610953004	-5.78212547212568	-0.461751884741909	no-sig	no-sig
PrileiEVm011078t1	-0.520615776948792	5.93126934517178	-1.06140917636343	0.29321017633388	0.518533340677176	-5.78240097578904	-0.277394998521174	no-sig	no-sig
PrileiEVm013952t1	0.951726746868772	5.5542218829707	1.0605775385815	0.293584689926534	0.51875889900373	-5.78346745036611	0.506572355952368	no-sig	no-sig
PrileiEVm003036t1	0.465484903723559	5.39898325789422	1.05653126134167	0.295411566034596	0.520359674970331	-5.78363354266581	0.246508006539301	no-sig	no-sig
PrileiEVm000473t1	-0.767410827908366	4.63580025614745	-1.00510744493073	0.319310861053714	0.541544995933258	-5.78397079362173	-0.380471781930264	no-sig	no-sig
PrileiEVm015173t1	0.469829873526194	5.63971877184146	1.05984129079407	0.293916521460747	0.519105232109654	-5.78403547904413	0.249844251264986	no-sig	no-sig
PrileiEVm016112t1	-0.465119686903963	5.14951574321566	-1.04388599339919	0.301171211702471	0.525423696163655	-5.78407721317447	-0.242414122046255	no-sig	no-sig
PrileiEVm003307t1	0.643580436971516	4.06946869286611	1.02190707439577	0.311364011607103	0.534111969277844	-5.7841405636804	0.326122535503385	no-sig	no-sig
PrileiEVm010525t1	0.747745062691432	5.07696549604114	1.05135431670637	0.297760322747544	0.522667994420436	-5.78446972626763	0.393413482783195	no-sig	no-sig
PrileiEVm011939t1	0.457771726326692	5.47371449925631	1.0572600849664	0.295081928862219	0.520174120023442	-5.7844746889535	0.242645284802287	no-sig	no-sig
PrileiEVm004465t1	0.91682856821567	4.40347258807665	1.03888020225162	0.303472344707629	0.527211618030181	-5.7845645521725	0.474807985568017	no-sig	no-sig
PrileiEVm011450t1	-0.600953601289991	5.08968688113578	-1.03777336454452	0.303982768724386	0.527481045605595	-5.78485517500301	-0.310783776109199	no-sig	no-sig
PrileiEVm010064t1	-1.02550441055853	4.99961614324155	-1.01375965586382	0.315201154005755	0.537184603642263	-5.78578365262375	-0.51420042378987	no-sig	no-sig
PrileiEVm019474t1	-0.824984186963967	5.54925579518651	-1.04816973685547	0.299211507699424	0.52362461508774	-5.78591360015979	-0.432309622300606	no-sig	no-sig
PrileiEVm000168t1	-1.09485669377729	5.46467566444069	-1.03193650782063	0.306684157685278	0.530365799972136	-5.78611155037763	-0.561999419846502	no-sig	no-sig
PrileiEVm017158t1	0.494823317708797	6.30448037400643	1.06616273538458	0.291075820378102	0.515986061839639	-5.78695808302181	0.265222264943855	no-sig	no-sig
PrileiEVm016334t1	-0.652547078851134	4.59966542791314	-1.00000753925022	0.32175007187668	0.54382299414763	-5.78720435758944	-0.321367264637975	no-sig	no-sig
PrileiEVm014910t1	-0.502047749253718	5.91287133600421	-1.05729854161692	0.29506454247123	0.520174120023442	-5.787315317013	-0.266126965007031	no-sig	no-sig
PrileiEVm000528t1	0.474525559965726	5.9295812700723	1.06069571416186	0.29353145151476	0.51875889900373	-5.78762673675913	0.252611479020407	no-sig	no-sig
PrileiEVm015814t1	0.425573758244207	5.69577319294093	1.05651346051124	0.295419620281895	0.520359674970331	-5.7878165349646	0.225367122173859	no-sig	no-sig
PrileiEVm002374t1	-1.24539381607576	5.29081798729075	-1.02340884832911	0.310660200308626	0.53355825899286	-5.78790786002833	-0.632304351754821	no-sig	no-sig
PrileiEVm002062t1	-0.492743844437365	6.30197770723962	-1.0608865239255	0.293445505264667	0.518731145641433	-5.78839661118606	-0.262372565546361	no-sig	no-sig
PrileiEVm001679t1	-1.02138851379216	6.10396674414376	-1.05392782155087	0.296591136417848	0.521188787537689	-5.78873468620107	-0.539131584242454	no-sig	no-sig
PrileiEVm024622t1	0.730470953710881	5.2907929089177	1.05080738136896	0.298009211958335	0.522667994420436	-5.78877718897606	0.384059940475793	no-sig	no-sig
PrileiEVm016409t1	-1.03408119141638	6.44218179017972	-1.0595335297901	0.294055307888941	0.519153750132985	-5.78931479953456	-0.549687549109169	no-sig	no-sig
PrileiEVm001260t1	-0.864461487159437	4.81234075546718	-1.00231311587031	0.320645803575253	0.542502223447297	-5.78936759842961	-0.427021878590415	no-sig	no-sig
PrileiEVm010270t1	0.685082634216095	5.31845014043687	1.0504719517314	0.298161923720103	0.5226698274768	-5.78949254395712	0.360043683703929	no-sig	no-sig
PrileiEVm027374t1	-0.735936235615324	5.70754931468858	-1.05048653829484	0.29815528174727	0.5226698274768	-5.78954502620254	-0.38677680287309	no-sig	no-sig
PrileiEVm031427t1	-0.683518306101749	3.84347077399722	-0.875082761781078	0.385389855266734	0.600477767229286	-5.7899890939036	-0.283044740261541	no-sig	no-sig
PrileiEVm009748t1	-0.492394659770329	4.58497690891493	-1.01535656439002	0.314446561560132	0.536551586155205	-5.79008386931045	-0.247405247782571	no-sig	no-sig
PrileiEVm018540t1	-0.814147695280756	4.78305538803991	-1.00399986088591	0.319839542384913	0.542070014943339	-5.79026945674384	-0.403058344687622	no-sig	no-sig
PrileiEVm018374t1	-0.525727620555438	5.60843531649006	-1.04804711082563	0.299267484128937	0.52362461508774	-5.790663399903	-0.275449975216808	no-sig	no-sig
PrileiEVm016497t1	-0.555351009506859	6.07676050639065	-1.05547966754634	0.295887634412462	0.520707515496518	-5.79080300498274	-0.293710256789438	no-sig	no-sig
PrileiEVm001929t1	-0.838865077078857	4.02967392180856	-0.871243767422274	0.387463427287955	0.602529160393505	-5.79113563823351	-0.345418872432438	no-sig	no-sig
PrileiEVm018391t1	-0.746083183546395	4.81483717399039	-1.00791859294562	0.317971660794795	0.540699836874695	-5.79116304809731	-0.371259635327663	no-sig	no-sig
PrileiEVm004355t1	-0.721248099291504	4.44655837818347	-0.98308889161539	0.329931339544443	0.551769741197682	-5.79160351422145	-0.34733608458206	no-sig	no-sig
PrileiEVm010302t1	-0.576193749847217	4.44068493742944	-0.987220784606511	0.327920629990901	0.550047740703444	-5.79177232107728	-0.279011025687235	no-sig	no-sig
PrileiEVm010046t1	0.501828442066978	6.71482294052805	1.06612157487136	0.291094255310627	0.515986061839639	-5.79187543710522	0.268963166046126	no-sig	no-sig
PrileiEVm014441t1	0.687860677343371	4.98215092460921	1.04290347879644	0.301621923271763	0.525882423600198	-5.79192651020132	0.358056998838545	no-sig	no-sig
PrileiEVm025207t1	0.722082411085785	4.30571939392373	1.02394991519577	0.310406892183978	0.533394357150866	-5.79298775780883	0.366867431715801	no-sig	no-sig
PrileiEVm014897t1	0.513875566731226	6.19205635635728	1.05796568663621	0.294763036054665	0.519893987870946	-5.79358907709175	0.272624851948357	no-sig	no-sig
PrileiEVm013048t1	-0.478154929521532	5.99394125660461	-1.05182777720171	0.297544984424281	0.522667994420436	-5.79361113054131	-0.251723403203311	no-sig	no-sig
PrileiEVm019712t1	0.598308847529958	7.2908187020285	1.07082826716111	0.288991454819778	0.513450243898452	-5.79403802644144	0.322557273555292	no-sig	no-sig
