	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58
PrileiEVm000104t1	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000105t1	12	31	24	5	4	0	2	4	9	4	0	1	0	2	10	9	1	0	0	3	0	2	4	6	0	1	4	0	1	2	0	1	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000106t1	7	37	25	2	29	28	50	38	113	2	1	0	0	0	2	6	2	1	6	4	1	1	2	9	0	3	8	2	0	4	14	4	4	2	0	0	3	1	0	0	1	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
PrileiEVm000107t1	0	4	2	0	1	1	1	1	0	6	1	0	0	1	2	2	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000108t1	3	2	0	7	0	4	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000109t1	12	14	9	0	1	3	3	3	3	22	0	1	1	3	36	22	8	0	3	4	1	2	1	7	0	0	1	0	8	1	0	4	0	2	1	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000110t1	32	66	56	3	16	0	8	7	31	30	2	3	0	4	23	30	17	0	3	10	1	0	2	21	0	2	6	0	4	1	2	9	2	1	2	0	0	0	1	3	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PrileiEVm000111t1	61	0	0	0	2	0	0	0	0	0	2	7	0	21	0	0	0	0	3	1	1	1	0	1	4	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000112t1	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000113t1	2	3	1	0	1	0	0	0	1	2	0	0	0	0	2	4	2	0	0	1	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000114t1	3	0	1	0	0	0	3	1	1	5	0	2	0	1	4	5	1	0	0	3	0	1	0	1	0	0	0	0	2	0	0	4	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000115t1	7	6	3	1	4	1	1	4	9	10	0	1	0	1	6	7	5	0	2	7	0	0	1	0	0	0	3	1	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm000116t1	17	24	20	5	7	2	3	1	12	14	2	3	0	2	14	12	9	0	1	5	0	0	0	10	1	1	1	0	2	1	2	6	0	0	1	0	1	1	1	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
PrileiEVm000117t1	0	2	1	0	1	38	149	1	1	2	0	1	2	1	3	1	0	0	0	0	2	1	1	2	0	0	1	2	1	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000118t1	2	3	2	1	4	0	0	1	2	5	0	0	0	0	4	8	2	0	0	1	0	1	0	2	0	0	1	0	1	0	3	2	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000119t1	2	1	0	0	1	0	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
PrileiEVm000120t1	7	1	1	39	0	10	9	56	3	1	2	1	0	0	13	7	28	0	0	0	1	1	0	3	0	0	0	0	0	0	9	0	2	0	0	1	0	0	0	1	0	0	0	0	0	7	0	0	0	1	0	0	1	0	0	0	0	0	0
PrileiEVm000121t1	10	15	11	4	23	4	9	7	14	33	1	2	1	2	11	34	7	1	4	11	1	0	3	12	0	1	3	0	2	0	2	10	0	3	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000122t1	13	17	6	4	3	1	5	1	6	8	0	0	0	0	6	10	2	0	1	6	1	0	5	3	0	1	3	0	3	0	3	1	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000123t1	0	1	0	3	0	0	0	0	0	1	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000124t1	0	1	0	0	1	1	11	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000125t1	3	1	1	0	1	0	0	29	3	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000126t1	3	3	3	1	2	2	0	1	1	9	0	0	0	1	8	6	0	0	2	1	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000127t1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000128t1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	3	4	0	0	0	2	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000129t1	1	2	0	0	0	0	0	0	0	24	0	0	0	0	16	18	0	0	1	22	0	0	0	2	0	0	0	0	2	0	0	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000130t1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000131t1	15	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000132t1	75	50	55	1	18	5	19	9	61	170	3	8	1	12	69	98	37	1	27	77	4	5	0	19	0	5	17	4	29	2	5	17	5	0	3	1	1	0	1	18	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	3	0	0	0
PrileiEVm000133t1	10	11	14	1	1	2	5	0	3	8	2	1	1	0	7	16	2	0	1	6	2	1	1	8	0	0	2	0	2	1	0	2	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000134t1	0	0	2	1	0	0	0	0	7	3	1	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000135t1	15	7	4	0	7	1	0	5	5	34	1	4	0	4	20	36	2	1	1	21	0	2	1	6	0	2	11	0	6	1	3	8	1	0	3	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000136t1	3	1	2	1	2	0	0	2	2	1	0	0	0	0	3	4	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PrileiEVm000137t1	7	6	7	2	1	0	2	1	1	5	0	0	0	1	1	3	2	0	0	0	3	0	1	4	0	1	4	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
PrileiEVm000138t1	2	0	1	0	0	2	0	0	0	9	0	0	0	0	8	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm000139t1	0	0	0	0	1	11	27	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000140t1	5	1	0	0	3	0	0	0	3	5	1	0	0	1	3	7	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PrileiEVm000141t1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000142t1	17	1	1	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000143t1	0	1	3	0	0	0	0	0	2	14	2	0	1	0	10	16	0	0	0	10	0	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000144t1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000145t1	0	1	0	0	1	6	12	0	3	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000146t1	2	1	0	0	1	0	2	1	1	35	0	0	0	0	60	36	3	0	0	26	0	0	0	1	0	0	2	0	0	0	1	15	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000147t1	4	12	10	1	8	0	2	7	4	17	0	0	0	5	15	5	1	2	4	6	3	0	1	8	2	1	1	0	32	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm000148t1	1	0	0	2	1	2	4	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000149t1	7	26	22	2	3	1	1	1	17	2	0	1	0	1	1	2	2	1	3	1	0	0	0	0	0	0	4	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
PrileiEVm000150t1	2	9	14	1	2	0	2	1	3	8	1	0	0	1	8	8	4	0	2	3	0	0	2	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000151t1	1	0	0	1	1	0	1	0	0	0	29	0	26	0	0	2	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
PrileiEVm000152t1	9	11	9	1	6	2	7	3	7	9	0	2	0	1	8	13	3	0	2	5	2	1	2	9	0	0	2	0	4	1	4	8	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
PrileiEVm000153t1	7	4	6	0	5	1	2	3	0	8	0	0	0	1	10	16	6	0	2	7	1	0	1	3	3	1	4	0	3	3	1	1	0	0	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000154t1	14	21	10	2	7	3	7	4	12	21	0	1	0	4	5	16	8	1	3	7	1	3	0	7	0	1	7	0	6	2	2	3	1	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000155t1	13	21	15	3	5	1	4	7	11	21	1	0	0	4	10	14	5	1	3	9	2	1	2	11	0	1	5	0	7	0	4	10	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0
PrileiEVm000156t1	9	6	5	0	4	0	2	3	4	30	1	1	1	3	27	19	7	0	1	17	0	0	1	4	1	1	2	0	6	0	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
PrileiEVm000157t1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
PrileiEVm000158t1	0	1	2	2	2	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000159t1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000160t1	25	1	4	0	0	2	0	1	1	32	0	3	0	6	12	21	5	0	4	19	3	2	4	4	0	2	3	0	1	1	0	13	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
PrileiEVm000161t1	30	1	1	0	2	0	1	0	1	2	1	0	1	5	6	8	1	0	0	3	4	0	1	0	1	3	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
PrileiEVm000162t1	1	8	1	0	1	4	12	0	2	5	0	0	0	0	6	7	2	0	2	5	0	0	1	2	0	0	3	1	1	0	8	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000163t1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000164t1	15	13	23	1	6	3	4	0	10	15	0	1	0	2	12	32	10	0	1	3	1	2	1	8	1	1	2	0	1	4	2	9	2	1	1	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000165t1	1	5	2	0	0	0	2	0	3	1	0	0	0	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000166t1	0	0	0	0	0	0	1	6	14	1	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000167t1	2	0	2	0	0	0	1	2	0	3	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000168t1	0	0	2	6	0	3	7	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000169t1	4	2	0	2	2	0	0	0	2	499	0	0	0	0	117	153	10	0	8	129	1	0	0	4	1	0	5	0	2	1	0	34	2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000170t1	23	56	34	4	1	5	1	1	19	13	1	0	0	0	18	20	3	0	0	3	2	3	1	6	0	0	5	0	3	1	0	10	2	0	2	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000171t1	0	0	3	0	35	0	1	4	1	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000172t1	5	4	0	1	0	0	2	0	0	7	0	1	0	0	0	7	0	0	0	3	1	0	0	1	1	0	2	0	2	0	0	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000173t1	2	3	4	1	7	5	4	1	1	6	0	0	0	0	3	2	1	0	0	4	0	0	0	0	0	0	0	0	3	0	2	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000174t1	5	3	1	1	1	2	1	6	0	0	0	0	0	1	1	1	0	0	0	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
PrileiEVm000175t1	3	0	2	0	0	0	1	1	2	30	0	0	0	0	23	56	9	0	1	2	0	0	1	0	0	0	1	0	0	1	0	5	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm000176t1	0	0	1	0	3	7	43	0	1	3	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000177t1	1	0	0	0	1	12	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
PrileiEVm000178t1	2	7	4	0	1	0	0	1	8	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000179t1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000180t1	0	0	0	0	0	1	0	0	0	183	0	0	0	1	1	102	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
PrileiEVm000181t1	14	41	29	5	3	3	0	2	23	10	1	1	2	4	6	10	1	0	1	5	0	2	4	3	1	1	5	1	0	0	0	4	0	0	2	0	0	0	1	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
PrileiEVm000182t1	2	5	3	0	0	0	1	0	3	3	0	0	0	0	2	4	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
PrileiEVm000183t1	1	4	2	0	37	10	31	0	15	1	0	0	1	0	1	1	0	3	0	2	0	0	0	2	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000184t1	1	0	1	10	0	2	8	0	0	0	2	1	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
PrileiEVm000185t1	14	17	12	4	5	4	6	4	5	14	0	1	0	4	15	26	1	0	3	12	0	1	5	8	1	0	3	0	3	1	4	2	1	0	2	1	0	0	0	3	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000186t1	3	4	6	0	4	1	1	7	0	1	1	0	0	1	6	10	0	99	0	1	0	2	6	5	0	1	4	0	2	0	0	2	0	0	3	0	5	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000187t1	40	1	0	0	0	0	0	0	0	0	0	2	0	9	0	2	0	0	0	0	2	0	1	1	1	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000188t1	5	0	2	0	0	0	1	1	1	2	0	0	0	2	3	6	0	0	1	3	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000189t1	1	0	1	1	0	0	0	2	0	5	0	0	0	0	4	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000190t1	6	7	4	0	1	0	3	1	4	6	0	0	0	0	4	6	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	2	1	1	0	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000191t1	3	3	1	0	4	0	1	4	3	9	0	1	0	1	8	10	2	0	2	7	1	1	3	2	0	0	4	0	1	1	1	4	0	0	2	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PrileiEVm000192t1	1	0	1	0	0	0	0	1	1	7	0	1	0	0	2	7	2	0	1	2	1	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000193t1	7	7	2	2	2	1	2	2	5	9	0	2	1	0	4	4	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
PrileiEVm000194t1	5	3	2	2	2	0	3	2	1	7	0	0	0	0	5	4	3	2	0	2	0	1	2	1	0	0	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000195t1	12	12	10	2	2	5	3	2	5	29	0	4	0	2	37	48	9	0	5	14	1	2	7	7	1	2	3	0	6	2	0	7	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000196t1	0	0	0	6	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000197t1	3	2	2	0	1	0	1	0	1	18	0	0	0	1	19	11	3	0	0	12	0	3	2	6	0	0	3	0	4	1	0	4	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000198t1	3	2	3	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	2	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm000199t1	1	4	1	0	5	0	4	0	5	849	3	1	10	0	83	196	19	0	1	257	0	1	2	2	1	0	12	0	1	0	0	30	1	1	0	0	0	0	38	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
PrileiEVm000200t1	4	5	2	0	2	1	0	1	1	4	0	2	0	0	2	10	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000201t1	1	2	4	2	4	2	0	0	2	8	0	0	0	0	3	4	1	0	0	1	0	0	0	2	0	1	2	0	4	1	0	4	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000202t1	0	1	1	1	0	2	34	0	26	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000203t1	22	1	0	0	0	0	0	0	0	1	0	2	0	7	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000204t1	1	0	0	2	0	0	1	3	0	2	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000205t1	3	9	10	0	1	0	0	0	0	2	1	0	0	1	3	2	1	0	0	0	0	0	3	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
PrileiEVm000206t1	7	2	7	4	5	2	2	2	5	18	2	0	0	2	15	10	5	0	2	11	1	0	0	5	1	1	2	0	4	2	0	7	0	1	1	0	0	0	0	2	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0
PrileiEVm000207t1	16	3	3	1	1	1	6	0	7	22	1	2	0	4	10	18	7	0	1	10	1	1	2	8	1	3	1	0	2	0	0	3	1	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
PrileiEVm000208t1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	4	1	0	0	0	1	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PrileiEVm000209t1	1	2	2	0	1	1	2	2	2	8	0	0	0	0	3	7	0	0	0	4	0	0	1	1	0	0	4	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
